,icao24,Çağrı İşareti,Kaynak Ülke,Zaman Pozisyonu,Son Temas,Long,Lat,Baro İrtifası,Yerde,Hız,Gerçek İz,Dikey Hız,Sensörler,Geo Yükseklik,Squawk,Spi,Konum Kaynağı
2616,a9704d,DAL990  ,United States,1714025411,1714025411,-108.8912,36.3726,11292.84,false,282.01,67.93,-1.3,Veri Yok,11574.78,2054,false,0
2617,780e8e,CBJ5532 ,China,1714025270,1714025335,109.3594,21.1552,10317.48,false,236.94,175.27,-5.53,Veri Yok,10949.94,Veri Yok,false,0
2618,39b478,FHNDY   ,France,1714025410,1714025411,-4.0738,48.5618,1524.0,false,63.28,62.39,0.0,Veri Yok,1516.38,Veri Yok,false,0
2619,a97c9a,FFT1470 ,United States,1714025406,1714025411,-115.1349,36.0829,Veri Yok,true,0,275.62,Veri Yok,Veri Yok,Veri Yok,4724,false,0
2620,3ce6e4,PWF10   ,Germany,1714025351,1714025351,17.7718,47.6412,259.08,false,65.16,118.79,-6.5,Veri Yok,304.8,1000,false,0
2621,84b3c9,APJ108  ,Japan,1714025410,1714025410,138.4443,38.1281,11582.4,false,208.16,208.97,0.0,Veri Yok,11811.0,1750,false,0
2622,30082e,IMIAQ   ,Italy,1714025200,1714025201,8.357,46.1261,1943.1,false,69.49,199.91,1.3,Veri Yok,1912.62,Veri Yok,false,0
2623,3c83bf,TX02    ,Germany,1713036346,1714025409,-1.1017,65.0087,Veri Yok,true,0.06,0,Veri Yok,Veri Yok,Veri Yok,3122,false,0
2624,750450,AXM6264 ,Malaysia,1714025411,1714025412,116.3842,5.6348,6896.1,false,196.21,126.9,7.8,Veri Yok,7406.64,Veri Yok,false,0
2625,45a265,BBX101  ,Denmark,1714025411,1714025411,8.5211,45.905,1066.8,false,59.62,309.05,6.5,Veri Yok,1074.42,0031,false,0
2626,3c70b2,BCS2FC  ,Germany,1714025411,1714025411,-9.0031,39.1384,4122.42,false,161.33,216.83,-7.48,Veri Yok,4221.48,6016,false,0
2627,34268d,SWT41C  ,Spain,1714025411,1714025411,24.0738,54.9635,Veri Yok,true,9.26,123.75,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2628,3c70b1,BCS7922 ,Germany,1714025412,1714025412,12.5208,41.5706,11887.2,false,239.42,168.47,0.0,Veri Yok,11780.52,0630,false,0
2629,ae56b3,R20587  ,United States,1714025249,1714025251,-105.0928,38.4209,1775.46,false,41.31,5,-0.98,Veri Yok,1767.84,Veri Yok,false,0
2630,ab80ad,N840JM  ,United States,1714025411,1714025411,-150.1093,61.3711,929.64,false,107.6,159.57,0.0,Veri Yok,906.78,4734,false,0
2631,34134d,IBE32SH ,Spain,1714025412,1714025412,0.9149,46.2798,10660.38,false,225.16,208.67,0.0,Veri Yok,10515.6,7142,false,0
2632,3c70c2,GEC8403 ,Germany,1714024524,1714025411,41.5483,41.6416,10363.2,false,235.64,270.88,0.0,Veri Yok,10728.96,3205,false,0
2633,750413,AXM10   ,Malaysia,1714025411,1714025411,100.4355,3.2947,8374.38,false,213.21,126.07,-7.8,Veri Yok,8961.12,Veri Yok,false,0
2634,84b3eb,APJ135  ,Japan,1714025406,1714025411,139.9991,37.5336,6377.94,false,227.72,56.7,-13.0,Veri Yok,6537.96,4747,false,0
2635,39b44e,DJT101  ,France,1714025411,1714025411,0.2232,48.65,6271.26,false,220.17,113.99,-5.2,Veri Yok,6210.3,6307,false,0
2636,3474da,IBS3810 ,Spain,1714025401,1714025406,1.097,39.0871,3360.42,false,169.52,98.38,-4.88,Veri Yok,3429.0,Veri Yok,false,0
2637,44d1ba,JAF2045 ,Belgium,1714025411,1714025411,-3.9517,40.2979,10668.0,false,215.24,218.6,0.0,Veri Yok,10767.06,7133,false,0
2638,484aa1,TRA10Y  ,Kingdom of the Netherlands,1714025411,1714025411,2.9499,42.9809,5676.9,false,189.54,177.2,-9.43,Veri Yok,5676.9,2113,false,0
2639,4ba9eb,THY6JX  ,Turkey,1714025411,1714025412,14.9295,52.0071,11582.4,false,241.64,297.93,0.0,Veri Yok,11292.84,5332,false,0
2640,8403d1,N       ,Japan,1714025411,1714025411,135.4345,34.6586,365.76,false,64.37,280.59,-0.65,Veri Yok,373.38,Veri Yok,false,0
2641,502d0b,SWR9EK  ,Latvia,1714025411,1714025412,13.7815,41.8572,8084.82,false,227.29,141.34,-12.03,Veri Yok,8016.24,1000,false,0
2642,4cafc4,RYR48VC ,Ireland,1714025411,1714025412,-4.3288,40.2379,11582.4,false,250.21,97.68,0.0,Veri Yok,11658.6,4403,false,0
2643,4cafc0,RYR75DW ,Ireland,1714025410,1714025411,-2.4768,43.4479,11277.6,false,239.34,141.28,0.0,Veri Yok,11239.5,2052,false,0
2644,ab7077,JUS4408 ,United States,1714025412,1714025412,-90.6322,36.5448,11277.6,false,223.31,41.92,0.33,Veri Yok,11536.68,2471,false,0
2645,4cafc2,RYR7KL  ,Ireland,1714025412,1714025412,11.6178,51.7126,11277.6,false,238.65,119.44,0.0,Veri Yok,10972.8,4615,false,0
2646,48ada8,LOT4WE  ,Poland,1714025411,1714025411,12.2963,52.1612,11277.6,false,240.33,84.47,-0.33,Veri Yok,10980.42,1000,false,0
2647,ab839d,AAL963  ,United States,1714025411,1714025411,-60.4159,10.4984,11277.6,false,251.45,148.55,0.0,Veri Yok,12009.12,0631,false,0
2648,48ada7,LOT5PX  ,Poland,1714025411,1714025412,18.5337,52.2411,8458.2,false,211.56,274.46,3.25,Veri Yok,8168.64,Veri Yok,false,0
2649,a0aaa0,FDX1380 ,United States,1714025411,1714025412,-78.8375,38.777,9738.36,false,222.09,257.83,3.9,Veri Yok,9723.12,5641,false,0
2650,48ada2,LOT2MB  ,Poland,1714025411,1714025412,18.2414,49.9608,10363.2,false,223.21,222.48,-0.33,Veri Yok,10081.26,1000,false,0
2651,48ada3,LOT7VR  ,Poland,1714025411,1714025411,17.887,51.5737,9281.16,false,218.88,250.07,5.2,Veri Yok,8930.64,1000,false,0
2652,48ada0,LOT4MH  ,Poland,1714025412,1714025412,5.3111,50.6963,5181.6,false,184.92,87.13,8.45,Veri Yok,5044.44,1000,false,0
2653,48ada1,LOT4YP  ,Poland,1714025411,1714025412,18.3315,58.4204,9182.1,false,199.4,193.43,2.28,Veri Yok,8823.96,1361,false,0
2654,4cafd0,RYR47EB ,Ireland,1714025412,1714025412,-7.485,38.8443,12024.36,false,243.89,27.38,4.88,Veri Yok,12153.9,5202,false,0
2655,4cafd3,RYR384  ,Ireland,1714025201,1714025206,-16.0144,33.2398,7604.76,false,219.48,43.01,9.75,Veri Yok,7871.46,Veri Yok,false,0
2656,502d35,IGO16H  ,Latvia,1714025411,1714025411,78.6153,13.2726,6096.0,false,228.02,265.73,0.0,Veri Yok,6416.04,Veri Yok,false,0
2657,400f02,EZY86DW ,United Kingdom,1714025409,1714025410,-1.7384,52.4516,Veri Yok,true,0,146.25,Veri Yok,Veri Yok,Veri Yok,6001,false,0
2658,4ba9ca,THY1TG  ,Turkey,1714025411,1714025411,15.8716,40.6037,11582.4,false,223.3,269.08,0.0,Veri Yok,11521.44,Veri Yok,false,0
2659,89916c,CAL754  ,Taiwan,1714025407,1714025407,105.0674,1.0855,5516.88,false,205.78,60.17,7.15,Veri Yok,5844.54,Veri Yok,false,0
2660,502d37,TKJ5CL  ,Latvia,1714025411,1714025411,29.393,41.3531,5044.44,false,197.86,306.54,4.55,Veri Yok,5166.36,Veri Yok,false,0
2661,71c011,KAL024  ,Republic of Korea,1714025410,1714025410,139.7708,38.1736,11582.4,false,217.34,247.75,0.0,Veri Yok,11826.24,Veri Yok,false,0
2662,4ba9e2,THY12   ,Turkey,1714025412,1714025412,-60.1358,45.47,10668.0,false,274.6,67.18,-0.33,Veri Yok,10591.8,Veri Yok,false,0
2663,4ba9e1,THY351  ,Turkey,1714025411,1714025411,29.1019,40.988,2209.8,false,130.91,257.06,-2.6,Veri Yok,2247.9,2342,false,0
2664,a2f292,OXF4560 ,United States,1714025411,1714025411,-113.7894,35.6986,2910.84,false,59.04,112.54,0.0,Veri Yok,2926.08,Veri Yok,false,0
2665,502d23,SWR193T ,Latvia,1714025412,1714025412,10.1978,51.7463,10355.58,false,216.88,19.25,0.0,Veri Yok,10027.92,3066,false,0
2666,502d0d,BTI6RV  ,Latvia,1714025411,1714025411,9.5234,53.9973,10363.2,false,222.07,239.51,0.0,Veri Yok,10005.06,3536,false,0
2667,502d0c,BTI7HB  ,Latvia,1714025412,1714025412,13.0219,53.6987,10355.58,false,222.73,264.57,0.0,Veri Yok,9989.82,1000,true,0
2668,502d0f,BTI9LE  ,Latvia,1714025408,1714025408,16.5549,48.1199,Veri Yok,true,2.31,28.12,Veri Yok,Veri Yok,Veri Yok,1000,false,0
2669,502d0e,SWR570  ,Latvia,1714025411,1714025412,0.0489,48.142,9144.0,false,215.94,237.75,0.0,Veri Yok,9044.94,1000,false,0
2670,780f30,CES2616 ,China,1714025411,1714025412,139.1743,35.3514,9144.0,false,198.62,265.69,0.0,Veri Yok,9448.8,7047,false,0
2671,71c008,KAL042  ,Republic of Korea,1714025411,1714025411,135.8252,36.7609,10972.8,false,217.9,244.4,0.0,Veri Yok,11209.02,6133,false,0
2672,4cafb3,RYR144D ,Ireland,1714025171,1714025171,-9.0001,47.6688,10972.8,false,227.38,179.87,0.0,Veri Yok,10881.36,3603,false,0
2673,4cafb4,RYR68RT ,Ireland,1714025411,1714025411,-3.6546,47.9959,10668.0,false,223.7,205.03,0.0,Veri Yok,10546.08,5201,false,0
2674,40649f,BAW472M ,United Kingdom,1714025412,1714025412,0.1608,49.6902,8839.2,false,249.42,165.79,0.0,Veri Yok,8724.9,7505,false,0
2675,851cec,JAL375  ,Japan,1714025411,1714025411,133.0192,34.3568,10142.22,false,190.88,248.83,-4.88,Veri Yok,10477.5,1740,false,0
2676,502d27,BTI3G2  ,Latvia,1714025411,1714025411,25.2909,54.6451,Veri Yok,true,5.14,90,Veri Yok,Veri Yok,Veri Yok,1154,false,0
2677,4076cc,BAW7LC  ,United Kingdom,1714025412,1714025412,27.8525,37.5544,10980.42,false,241.39,318.97,-0.33,Veri Yok,11193.78,2204,false,0
2678,7c67d7,USP     ,Australia,1714025411,1714025411,138.3746,-34.5623,784.86,false,46.71,154.56,-0.33,Veri Yok,906.78,Veri Yok,false,0
2679,06a37f,QTR53H  ,Qatar,1714025405,1714025407,53.9903,24.6333,3078.48,false,158.08,95.23,-8.13,Veri Yok,3162.3,Veri Yok,false,0
2680,4caffb,ITY769  ,Ireland,1714025412,1714025412,13.0745,41.9735,4754.88,false,135.35,245.29,-2.93,Veri Yok,4716.78,2315,false,0
2681,502d3f,BTI9KH  ,Latvia,1714024996,1714025408,24.9264,59.172,3284.22,false,155.67,176.4,6.5,Veri Yok,3139.44,Veri Yok,false,0
2682,c004e9,WJA600  ,Canada,1714025411,1714025411,-107.8685,51.9414,4221.48,false,191.04,72.93,-8.78,Veri Yok,4175.76,Veri Yok,false,0
2683,406fda,EZY48WN ,United Kingdom,1714025411,1714025411,-3.3235,49.849,11277.6,false,233.72,145.86,0.33,Veri Yok,11140.44,2241,false,0
2684,c004f3,WJA264  ,Canada,1714025156,1714025156,-102.4195,50.6083,10668.0,false,260.71,93.17,0.0,Veri Yok,10652.76,Veri Yok,false,0
2685,502d59,BTI8GJ  ,Latvia,1714025411,1714025411,7.0167,50.6659,10972.8,false,217.08,227.88,0.0,Veri Yok,10706.1,1000,false,0
2686,ad0074,JBU2120 ,United States,1714025411,1714025412,-95.5567,39.4705,10668.0,false,263.9,72.41,0.0,Veri Yok,10888.98,Veri Yok,false,0
2687,502d43,BTI761  ,Latvia,1714025410,1714025410,18.094,56.18,10965.18,false,228.95,250.3,-0.33,Veri Yok,10637.52,Veri Yok,false,0
2688,502d46,BTI1M2  ,Latvia,1714025411,1714025412,18.7338,59.5072,5265.42,false,147.68,140.65,11.38,Veri Yok,5067.3,5320,false,0
2689,502d3e,BTI30Y  ,Latvia,1714025411,1714025412,25.132,60.2628,3147.06,false,144.65,195.47,13.66,Veri Yok,3017.52,Veri Yok,false,0
2690,a2a416,MDS269  ,United States,1714025411,1714025411,-84.7271,34.0256,4815.84,false,109.01,289.29,-0.33,Veri Yok,4975.86,3100,false,0
2691,406fd8,EZY29FL ,United Kingdom,1714025412,1714025412,-3.9917,48.1831,11269.98,false,228.11,197.45,0.0,Veri Yok,11155.68,2241,false,0
2692,040030,ETH730  ,Ethiopia,1714025411,1714025411,8.3585,50.3845,10165.08,false,209.47,286.7,-8.45,Veri Yok,9867.9,1000,false,0
2693,502d47,SWR3AQ  ,Latvia,1714025412,1714025412,15.8482,47.8328,3939.54,false,138.87,103.93,-7.48,Veri Yok,3848.1,1000,false,0
2694,502d79,EWG8NB  ,Latvia,1714025411,1714025412,9.0317,49.8959,8831.58,false,249.54,138.09,-0.33,Veri Yok,8580.12,1000,false,0
2695,70ac2f,TRA1132 ,Nepal,1714025411,1714025411,85.3302,27.6338,1554.48,false,70.41,31.25,-3.9,Veri Yok,1531.62,Veri Yok,false,0
2696,a6ce7d,DAL476  ,United States,1714025160,1714025174,-111.3744,37.5397,10287.0,false,200.91,247.57,-4.55,Veri Yok,10477.5,7461,false,0
2697,7c4da0,PMA     ,Australia,1714025410,1714025410,115.6595,-33.3571,213.36,false,55.51,240.58,-0.33,Veri Yok,266.7,1200,false,0
2698,4076b1,TOM2VY  ,United Kingdom,1714025411,1714025411,-4.9108,45.7442,11269.98,false,227.08,202.09,-0.33,Veri Yok,11201.4,2253,false,0
2699,c04d98,JZA846  ,Canada,1714025412,1714025412,-122.9046,39.2933,11277.6,false,256.97,174.26,0.0,Veri Yok,11445.24,6071,false,0
2700,899143,UIA8761 ,Taiwan,1714025259,1714025259,121.5475,25.067,Veri Yok,true,4.63,177.19,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2701,899146,UIA8918 ,Taiwan,1714025373,1714025373,119.963,22.7739,1638.3,false,111.19,147.85,-3.25,Veri Yok,1691.64,Veri Yok,false,0
2702,a217e2,N234FJ  ,United States,1714025411,1714025412,-82.6691,30.669,12496.8,false,256.69,155.49,0.65,Veri Yok,12893.04,2563,false,0
2703,a17ac9,N195AL  ,United States,1714025411,1714025412,-101.4228,35.8244,8229.6,false,165.64,94.45,0.0,Veri Yok,8564.88,Veri Yok,false,0
2704,49d2b7,TVS8NA  ,Czech Republic,1714025411,1714025412,24.7349,39.4348,11582.4,false,246.41,333.86,0.33,Veri Yok,11681.46,7740,false,0
2705,89913b,,Taiwan,1714025405,1714025405,120.2759,22.6052,2110.74,false,99.17,329.44,7.15,Veri Yok,2110.74,Veri Yok,false,0
2706,4481ad,,Belgium,1714025411,1714025411,4.4893,50.8975,Veri Yok,true,6.69,140.62,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2707,a7e20a,JBU604  ,United States,1714025411,1714025411,-113.7414,48.5897,10073.64,false,244.88,89.88,0.0,Veri Yok,10126.98,Veri Yok,false,0
2708,502d5e,BTI78F  ,Latvia,1714025412,1714025412,12.9477,49.352,7208.52,false,215.83,205.71,-10.73,Veri Yok,6964.68,1000,false,0
2709,502d5f,EWG3BM  ,Latvia,1714025411,1714025411,18.49,48.021,5303.52,false,180.87,129.58,-6.5,Veri Yok,5181.6,1000,false,0
2710,502d5b,BTI83L  ,Latvia,1714025411,1714025412,12.0921,53.0197,10363.2,false,217.97,221.36,0.0,Veri Yok,10005.06,1000,false,0
2711,407795,EZY91YR ,United Kingdom,1714025411,1714025411,1.2681,50.0009,9387.84,false,225.03,32.96,-16.91,Veri Yok,9227.82,2246,false,0
2712,3964eb,TVF8859 ,France,1714025411,1714025411,7.3457,45.7408,11582.4,false,218.64,314.33,0.0,Veri Yok,11422.38,1000,false,0
2713,01024d,MSC444  ,Egypt,1714025208,1714025236,31.975,29.724,6416.04,false,213.77,302.62,-5.53,Veri Yok,7010.4,3115,false,0
2714,8990a8,CAL155  ,Taiwan,1714025410,1714025410,123.1627,26.4563,9128.76,false,212.43,229.71,0.33,Veri Yok,9639.3,Veri Yok,false,0
2715,407796,EZY87QD ,United Kingdom,1714025411,1714025411,0.621,47.7766,11894.82,false,245.24,167.28,0.0,Veri Yok,11750.04,2064,false,0
2716,780de4,CES226  ,China,1714025411,1714025412,131.4004,33.737,9144.0,false,197.17,254.88,-0.33,Veri Yok,9464.04,Veri Yok,false,0
2717,3964ea,TVF862P ,France,1714025411,1714025412,22.4268,38.4115,10972.8,false,234.16,320.26,-0.65,Veri Yok,11018.52,Veri Yok,false,0
2718,7814bc,CCA449  ,China,1714025412,1714025412,100.6027,14.0189,10668.0,false,233.32,182.78,0.0,Veri Yok,11376.66,Veri Yok,false,0
2719,407793,EZY737D ,United Kingdom,1714025411,1714025411,-3.116,51.8734,5234.94,false,172.06,345.63,15.28,Veri Yok,5158.74,5462,false,0
2720,407794,EZY59JG ,United Kingdom,1714025411,1714025412,5.2273,46.4283,11292.84,false,248.57,112,0.0,Veri Yok,11132.82,5224,false,0
2721,a54aae,ASA400  ,United States,1714025411,1714025411,-122.3028,47.4471,Veri Yok,true,4.37,306.56,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2722,40777c,EXS99NL ,United Kingdom,1714025412,1714025412,-8.5828,49.7005,10972.8,false,220.82,250.26,0.0,Veri Yok,10866.12,7621,false,0
2723,010256,CN 4 F R,Egypt,1714025411,1714025411,34.0135,29.968,8023.86,false,244.63,332.03,7.48,Veri Yok,8389.62,6146,false,0
2724,010259,MSC3400 ,Egypt,1714025411,1714025412,35.4908,33.8183,5166.36,false,0,0,-8.13,Veri Yok,4206.24,6162,false,0
2725,71c072,ASV723  ,Republic of Korea,1714025411,1714025411,126.9698,37.1788,4884.42,false,211.92,148.7,11.05,Veri Yok,4983.48,Veri Yok,false,0
2726,71c071,AAR8944 ,Republic of Korea,1714025411,1714025411,126.7522,37.4721,2392.68,false,138.46,289.31,-5.2,Veri Yok,2438.4,Veri Yok,false,0
2727,71c074,AAR365  ,Republic of Korea,1714025320,1714025320,125.6717,32.7259,8107.68,false,207.93,212.47,-9.75,Veri Yok,8496.3,Veri Yok,false,0
2728,01023c,MSC821  ,Egypt,1714025412,1714025412,10.8883,45.6457,8930.64,false,215.57,270.68,-4.88,Veri Yok,8755.38,2002,false,0
2729,8990b2,EVA181  ,Taiwan,1714025410,1714025410,119.6415,23.588,5364.48,false,171.91,203.27,-5.53,Veri Yok,5737.86,Veri Yok,false,0
2730,01023d,MSC994  ,Egypt,1714025411,1714025412,35.4908,33.8183,11292.84,false,0,0,0.0,Veri Yok,10332.72,2624,false,0
2731,780df2,CSN6228 ,China,1714025344,1714025344,109.061,21.7198,10088.88,false,246.09,159.82,0.0,Veri Yok,10675.62,Veri Yok,false,0
2732,86803b,SKY719  ,Japan,1714025412,1714025412,139.9254,35.5325,2057.4,false,144.21,20.25,15.61,Veri Yok,2026.92,4751,false,0
2733,aa5bc5,CKS810  ,United States,1714025405,1714025406,-157.2747,56.5543,11582.4,false,258.19,287.75,0.0,Veri Yok,11300.46,Veri Yok,false,0
2734,010250,LMU691  ,Egypt,1714025411,1714025412,25.393,38.7893,10972.8,false,253.42,335.15,0.0,Veri Yok,11087.1,6440,false,0
2735,40643b,EZY27XD ,United Kingdom,1714025411,1714025411,1.287,46.8763,11590.02,false,237.5,172.78,0.0,Veri Yok,11452.86,2244,false,0
2736,71c069,TWB721  ,Republic of Korea,1714024978,1714025136,126.9897,37.1143,4030.98,false,196.29,200.24,0.0,Veri Yok,4145.28,Veri Yok,false,0
2737,39b4e3,FHNHD   ,France,1714025408,1714025410,1.1886,47.5259,1280.16,false,59.54,39.74,0.98,Veri Yok,1264.92,Veri Yok,false,0
2738,40643d,EZY79MA ,United Kingdom,1714025412,1714025412,5.4598,50.0815,11285.22,false,240.14,118.82,0.0,Veri Yok,11056.62,2701,false,0
2739,868056,JAL3    ,Japan,1714025411,1714025412,-75.417,41.8593,9753.6,false,236.1,299.36,0.33,Veri Yok,9654.54,2776,false,0
2740,8990ad,CAL863  ,Taiwan,1714025411,1714025412,120.4914,24.7075,7909.56,false,185.92,214.17,7.48,Veri Yok,8328.66,Veri Yok,false,0
2741,7801b1,HKE111  ,China,1714025411,1714025411,120.6444,24.8572,7833.36,false,188.44,224.34,7.8,Veri Yok,8237.22,Veri Yok,false,0
2742,a684c4,VOI1704 ,United States,1714025412,1714025412,-95.7343,32.9187,11887.2,false,218.78,32.42,0.0,Veri Yok,12344.4,0506,false,0
2743,71c060,AAR151  ,Republic of Korea,1714025097,1714025097,126.1203,37.5052,1623.06,false,116.33,23.73,-2.6,Veri Yok,1783.08,Veri Yok,false,0
2744,a75746,EJA572  ,United States,1714025411,1714025412,-81.3167,35.3345,3375.66,false,189.54,109.17,-5.85,Veri Yok,3421.38,3561,false,0
2745,71c064,JJA122  ,Republic of Korea,1714025411,1714025412,126.663,37.6575,777.24,false,90.58,135.69,-5.2,Veri Yok,792.48,Veri Yok,false,0
2746,881050,NOK322  ,Thailand,1714025139,1714025144,102.765,14.3781,9448.8,false,237.84,66.82,0.0,Veri Yok,10096.5,Veri Yok,false,0
2747,484b6e,TRA96V  ,Kingdom of the Netherlands,1714025411,1714025411,24.282,37.5249,11887.2,false,220.59,149.91,0.0,Veri Yok,12001.5,0145,false,0
2748,406440,EZY29AD ,United Kingdom,1714025412,1714025412,-1.5591,54.8872,9288.78,false,245.66,148.01,8.45,Veri Yok,9044.94,5226,false,0
2749,40775c,RUK648B ,United Kingdom,1714025411,1714025412,-6.123,48.3787,10675.62,false,228.19,189.08,-0.33,Veri Yok,10561.32,2242,false,0
2750,7801c7,CPA973  ,China,1714025409,1714025409,113.9129,22.3175,Veri Yok,true,4.89,87.19,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2751,a4dd5e,UPS990  ,United States,1714025412,1714025412,-87.2127,39.3103,9814.56,false,211.33,304.39,6.5,Veri Yok,9928.86,4172,false,0
2752,7801c6,CPA530  ,China,1714025411,1714025411,135.9614,33.9811,4579.62,false,198.08,42.47,-7.8,Veri Yok,4770.12,3150,false,0
2753,868089,SKY717  ,Japan,1714025411,1714025411,141.7101,42.348,4411.98,false,198.72,39.75,-4.23,Veri Yok,4351.02,Veri Yok,false,0
2754,3964e9,TVF837D ,France,1714025411,1714025412,1.6229,41.7473,11582.4,false,212.42,353.18,0.0,Veri Yok,11574.78,1477,false,0
2755,48ae83,LOT6549 ,Poland,1714025410,1714025412,12.5653,39.9005,11887.2,false,228.96,205.41,0.0,Veri Yok,11833.86,5552,false,0
2756,a36110,ABX183  ,United States,1714025178,1714025185,-84.6969,39.0464,205.74,false,74.08,90,-0.65,Veri Yok,266.7,1450,false,0
2757,7c3b18,LYI     ,Australia,1714025140,1714025140,153.497,-28.1507,45.72,false,43.07,150.68,-2.93,Veri Yok,99.06,1627,false,0
2758,71c091,KAL1820 ,Republic of Korea,1714025410,1714025410,126.7982,37.555,Veri Yok,true,7.72,104.06,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2759,3007f2,DLA2NJ  ,Italy,1714025411,1714025411,0.0462,51.5047,Veri Yok,true,2.06,272.81,Veri Yok,Veri Yok,Veri Yok,2533,false,0
2760,3964f9,TVF675X ,France,1714025411,1714025412,-3.5184,41.5221,11582.4,false,232.37,26.85,0.0,Veri Yok,11620.5,4661,false,0
2761,40641d,VIR58N  ,United Kingdom,1714025401,1714025401,-14.8285,51.9922,11590.02,false,255.74,88.73,0.0,Veri Yok,11498.58,Veri Yok,false,0
2762,508267,MNE150  ,Ukraine,1714025411,1714025411,20.2848,44.8273,198.12,false,64.24,121.91,-3.58,Veri Yok,213.36,Veri Yok,false,0
2763,49d2ee,TVQ6065 ,Czech Republic,1714025412,1714025412,23.9696,40.5941,10972.8,false,253.76,333.64,0.0,Veri Yok,11003.28,5445,false,0
2764,abd30f,FDX6014 ,United States,1714025403,1714025403,-168.5594,59.3127,10668.0,false,249.52,69.73,0.0,Veri Yok,10233.66,Veri Yok,false,0
2765,7c4270,AE921   ,Australia,1714025412,1714025412,151.0135,-33.9267,243.84,false,82.72,53.34,7.8,Veri Yok,320.04,Veri Yok,false,0
2766,7503c8,AXM397  ,Malaysia,1714025411,1714025411,100.8105,3.1527,5234.94,false,221.6,295.43,6.5,Veri Yok,5570.22,Veri Yok,false,0
2767,ab967b,DAL1101 ,United States,1714025411,1714025411,-122.0488,37.9895,4549.14,false,208.36,90.42,11.38,Veri Yok,4587.24,3227,false,0
2768,a18f21,N2UP    ,United States,1714025412,1714025412,-81.9583,29.8737,10660.38,false,225.25,334.14,0.33,Veri Yok,11049.0,Veri Yok,false,0
2769,7503c4,AXM136  ,Malaysia,1714025302,1714025302,102.1703,3.0524,4640.58,false,179.18,85.06,9.43,Veri Yok,4922.52,Veri Yok,false,0
2770,ac9c50,N911VU  ,United States,1714025412,1714025412,-80.4102,35.5168,5120.64,false,126.72,10.76,0.0,Veri Yok,5234.94,Veri Yok,false,0
2771,717c9e,KNE641  ,Saudi Arabia,1714025411,1714025411,11.7157,46.1786,10972.8,false,220.45,326.9,0.0,Veri Yok,10767.06,2003,false,0
2772,34758d,GES041Z ,Spain,1714025400,1714025405,-3.5743,40.4559,Veri Yok,true,0,45,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2773,34758c,IBS36YR ,Spain,1714025412,1714025412,-1.4441,41.8344,9418.32,false,252.17,43.59,7.8,Veri Yok,9456.42,1412,false,0
2774,71c030,TWB140  ,Republic of Korea,1714025111,1714025111,120.5058,17.2066,8854.44,false,241.84,1.22,-2.28,Veri Yok,9486.9,Veri Yok,false,0
2775,71c031,JJA1384 ,Republic of Korea,1714025411,1714025412,134.1354,34.8074,4732.02,false,185.66,153.51,-4.23,Veri Yok,4884.42,Veri Yok,false,0
2776,06a30d,QTR8955 ,Qatar,1714025411,1714025411,87.463,22.7394,9753.6,false,218.6,273.78,0.0,Veri Yok,10271.76,7005,false,0
2777,ac9c5f,N911WJ  ,United States,1714025411,1714025411,-81.9966,27.9721,411.48,false,22.15,87.34,0.33,Veri Yok,457.2,Veri Yok,false,0
2778,71c025,KAL138  ,Republic of Korea,1714025275,1714025275,126.4256,37.1367,3604.26,false,172.24,322.89,-5.53,Veri Yok,3703.32,Veri Yok,false,0
2779,71c027,KAL766  ,Republic of Korea,1714025313,1714025313,139.3561,39.5746,12192.0,false,231.45,206.39,0.0,Veri Yok,12397.74,Veri Yok,false,0
2780,010209,MSR783  ,Egypt,1714025411,1714025412,13.4757,48.4443,10972.8,false,223.93,300.51,0.0,Veri Yok,10706.1,2664,false,0
